3_25,Magic,76ers,0.5245494921774307,0.47545050782256926,Magic
3_25,Grizzlies,Thunder,0.43485978647821444,0.5651402135217856,Grizzlies
3_25,Jazz,Suns,0.9260062970910787,0.07399370290892127,Jazz
3_25,Trail Blazers,Nets,0.8217969460883782,0.17820305391162183,Trail Blazers
3_26,Cavaliers,Celtics,0.34806799670428734,0.6519320032957127,Celtics
3_26,Hornets,Spurs,0.47743676181675887,0.5225632381832411,Hornets
3_26,Heat,Magic,0.574637594986154,0.42536240501384603,Magic
3_26,Raptors,Bulls,0.8874921998614789,0.11250780013852113,Raptors
3_26,Pelicans,Hawks,0.7089433880237531,0.2910566119762469,Hawks
3_26,Bucks,Rockets,0.6507876029841582,0.34921239701584184,Bucks
3_26,Timberwolves,Clippers,0.5402009419873343,0.45979905801266574,Clippers
3_26,Mavericks,Kings,0.6125649545215617,0.3874350454784383,Kings
3_26,Nuggets,Pistons,0.7446007087713025,0.25539929122869753,Nuggets
3_26,Lakers,Wizards,0.6074215803975203,0.39257841960247974,Lakers
3_27,Thunder,Pacers,0.6106474073957322,0.3893525926042678,Thunder
3_27,Grizzlies,Warriors,0.39371295745622475,0.6062870425437752,Warriors
3_27,Bulls,Trail Blazers,0.23633173561003962,0.7636682643899604,Trail Blazers
3_27,Suns,Wizards,0.43984631842758914,0.5601536815724109,Wizards
3_27,Jazz,Lakers,0.8517490189518182,0.1482509810481818,Jazz
3_28,Pistons,Magic,0.5604098790495887,0.4395901209504113,Pistons
3_28,76ers,Nets,0.7931632883740032,0.20683671162599682,76ers
3_28,Knicks,Raptors,0.18627597329640835,0.8137240267035917,Raptors
3_28,Heat,Mavericks,0.7230496316734195,0.2769503683265805,Heat
3_28,Pelicans,Kings,0.5662401904211037,0.43375980957889626,Pelicans
3_28,Rockets,Nuggets,0.723058518355034,0.276941481644966,Rockets
3_28,Bucks,Clippers,0.7796341507540859,0.22036584924591407,Bucks
3_28,Spurs,Cavaliers,0.8721876221701365,0.12781237782986354,Spurs
3_29,Celtics,Pacers,0.6391577186372468,0.3608422813627532,Celtics
3_29,Hawks,Trail Blazers,0.2915406217216315,0.7084593782783686,Trail Blazers
3_29,Thunder,Nuggets,0.5911783385620845,0.40882166143791554,Nuggets
3_29,Timberwolves,Warriors,0.44446681049119324,0.5555331895088067,Timberwolves
3_29,Jazz,Wizards,0.8494283620718679,0.1505716379281321,Jazz
3_29,Lakers,Hornets,0.5629973416184793,0.43700265838152075,Lakers
3_30,Clippers,Cavaliers,0.8697605850849717,0.13023941491502833,Clippers
3_30,Nets,Celtics,0.5095776603664878,0.4904223396335122,Nets
3_30,Rockets,Kings,0.8553241398932013,0.14467586010679867,Rockets
3_30,Pacers,Magic,0.6466024439906283,0.3533975560093717,Magic
3_30,Pistons,Trail Blazers,0.44414779686920736,0.5558522031307926,Pistons
3_30,Knicks,Heat,0.27972097996257295,0.720279020037427,Heat
3_30,Bulls,Raptors,0.26773929127863205,0.732260708721368,Raptors
3_30,Timberwolves,76ers,0.45159242249796516,0.5484075775020348,76ers
3_30,Suns,Grizzlies,0.44413780388118423,0.5558621961188157,Grizzlies
3_31,Hawks,Bucks,0.2340533499427201,0.7659466500572799,Hawks
3_31,Thunder,Mavericks,0.7694740771460437,0.23052592285395634,Mavericks
3_31,Pelicans,Lakers,0.6273448604941169,0.37265513950588314,Lakers
3_31,Spurs,Kings,0.7695932171329598,0.2304067828670402,Kings
3_31,Nuggets,Wizards,0.8277819844248149,0.17221801557518512,Wizards
3_31,Warriors,Hornets,0.8013485331572082,0.19865146684279178,Warriors
3_31,Clippers,Grizzlies,0.8051610701063722,0.19483892989362783,Clippers
4_1,Pacers,Pistons,0.6619624226436271,0.33803757735637285,Pacers
4_1,Knicks,Bulls,0.5155325820125068,0.48446741798749315,Knicks
4_1,Nets,Bucks,0.3553994585553741,0.6446005414446259,Bucks
4_1,Raptors,Magic,0.7079713224282533,0.29202867757174666,Raptors
4_1,Celtics,Heat,0.6937855318598496,0.3062144681401504,Celtics
4_1,Timberwolves,Trail Blazers,0.3898906547884482,0.6101093452115518,Trail Blazers
4_1,Mavericks,76ers,0.38645417018910216,0.6135458298108978,Mavericks
4_1,Jazz,Hornets,0.8310098446455048,0.16899015535449524,Jazz
4_1,Suns,Cavaliers,0.5572433873281196,0.4427566126718804,Suns
4_2,Thunder,Lakers,0.7264614753115104,0.2735385246884896,Thunder
4_2,Spurs,Hawks,0.8192854897794408,0.18071451022055918,Spurs
4_2,Kings,Rockets,0.3622616504834433,0.6377383495165567,Rockets
4_2,Warriors,Nuggets,0.6809185221877743,0.31908147781222573,Warriors
4_3,Wizards,Bulls,0.7873512048677797,0.21264879513222035,Bulls
4_3,Pistons,Pacers,0.601075489024538,0.398924510975462,Pacers
4_3,Magic,Knicks,0.9147988185622384,0.08520118143776156,Magic
4_3,Heat,Celtics,0.5717170777676633,0.42828292223233666,Celtics
4_3,Hawks,76ers,0.3512625797765455,0.6487374202234545,Hawks
4_3,Nets,Raptors,0.43318960742853324,0.5668103925714667,Raptors
4_3,Pelicans,Hornets,0.5586095622571976,0.4413904377428024,Hornets
4_3,Mavericks,Timberwolves,0.6396165386983067,0.3603834613016933,Timberwolves
4_3,Nuggets,Spurs,0.6649575889059116,0.3350424110940884,Nuggets
4_3,Trail Blazers,Grizzlies,0.8739881995196482,0.12601180048035177,Trail Blazers
4_3,Suns,Jazz,0.18813051597289973,0.8118694840271002,Jazz
4_3,Clippers,Rockets,0.4777905292891624,0.5222094707108376,Rockets
4_4,76ers,Bucks,0.49057101775499606,0.509428982245004,Bucks
4_4,Kings,Cavaliers,0.8011700069690306,0.19882999303096938,Kings
4_4,Lakers,Warriors,0.3967709090971883,0.6032290909028117,Warriors
4_5,Wizards,Spurs,0.48348105324865986,0.5165189467513401,Spurs
4_5,Magic,Hawks,0.810740169719868,0.18925983028013205,Magic
4_5,Hornets,Raptors,0.40124688954843335,0.5987531104515667,Hornets
4_5,Timberwolves,Heat,0.6081382365979482,0.3918617634020518,Timberwolves
4_5,Pacers,Celtics,0.6489994136550635,0.35100058634493647,Celtics
4_5,Rockets,Knicks,0.9636352481665655,0.03636475183343446,Rockets
4_5,Thunder,Pistons,0.6801634124389722,0.31983658756102784,Thunder
4_5,Mavericks,Grizzlies,0.6917077543117036,0.3082922456882964,Grizzlies
4_5,Jazz,Kings,0.8253505249753443,0.17464947502465566,Jazz
4_5,Suns,Pelicans,0.4867515220045301,0.5132484779954699,Suns
4_5,Clippers,Lakers,0.7720656383555795,0.2279343616444205,Lakers
4_5,Warriors,Cavaliers,0.9167683925456537,0.08323160745434632,Warriors
4_5,Nuggets,Trail Blazers,0.546463881170957,0.453536118829043,Nuggets
4_6,Bucks,Nets,0.8719656755738072,0.12803432442619278,Nets
4_6,Bulls,76ers,0.2906428395714219,0.7093571604285781,76ers
4_7,Raptors,Heat,0.7955810587443015,0.20441894125569848,Raptors
4_7,Cavaliers,Spurs,0.30626729237122974,0.6937327076287703,Spurs
4_7,Timberwolves,Thunder,0.542377541846028,0.45762245815397196,Thunder
4_7,Pistons,Hornets,0.6787177123626027,0.3212822876373973,Hornets
4_7,Pacers,Nets,0.7231019023124248,0.27689809768757523,Nets
4_7,Grizzlies,Mavericks,0.6293367764118319,0.37066322358816806,Mavericks
4_7,Bucks,Hawks,0.9022342341602848,0.09776576583971519,Bucks
4_7,Rockets,Suns,0.9544757812127067,0.04552421878729329,Rockets
4_7,Celtics,Magic,0.671567615066212,0.328432384933788,Magic
4_7,Knicks,Wizards,0.3869648878080081,0.6130351121919919,Knicks
4_7,Warriors,Clippers,0.7573557403891452,0.24264425961085478,Warriors
4_7,Kings,Pelicans,0.7484816114113223,0.2515183885886777,Pelicans
4_7,Trail Blazers,Nuggets,0.7038741392132273,0.2961258607867727,Trail Blazers
4_7,Lakers,Jazz,0.3724076649579414,0.6275923350420586,Lakers
4_9,Pistons,Grizzlies,0.7090873872585397,0.2909126127414603,Pistons
4_9,Cavaliers,Hornets,0.3911303549239769,0.6088696450760231,Hornets
4_9,Wizards,Celtics,0.41092766576699946,0.5890723342330005,Celtics
4_9,Heat,76ers,0.49802893128121845,0.5019710687187815,Heat
4_9,Timberwolves,Raptors,0.40851663476445066,0.5914833652355493,Raptors
4_9,Bulls,Knicks,0.7226090246982547,0.2773909753017453,Knicks
4_9,Pelicans,Warriors,0.2857600714533978,0.7142399285466021,Warriors
4_9,Mavericks,Suns,0.819591175588966,0.180408824411034,Mavericks
4_9,Jazz,Nuggets,0.6920181167860702,0.30798188321392983,Jazz
4_9,Thunder,Rockets,0.41052529070314203,0.589474709296858,Thunder
4_9,Lakers,Trail Blazers,0.3703285070143219,0.6296714929856781,Trail Blazers
4_10,Grizzlies,Warriors,0.3196466702243273,0.6803533297756728,Grizzlies
4_10,Hawks,Pacers,0.4498835302667552,0.5501164697332448,Pacers
4_10,Knicks,Pistons,0.33742687527725285,0.6625731247227471,Pistons
4_10,Bucks,Thunder,0.7883779040946872,0.21162209590531278,Thunder
4_10,Hornets,Magic,0.5310919569330944,0.4689080430669056,Magic
4_10,Spurs,Mavericks,0.7820435319094626,0.21795646809053737,Spurs
4_10,76ers,Bulls,0.8943660475314846,0.10563395246851537,76ers
4_10,Nets,Heat,0.6390968536399095,0.36090314636009047,Nets
4_10,Clippers,Jazz,0.4847903460840466,0.5152096539159534,Clippers
4_10,Trail Blazers,Kings,0.8524176543845269,0.14758234561547312,Trail Blazers
4_10,Nuggets,Timberwolves,0.7981965484182038,0.20180345158179624,Nuggets
4_13,76ers,Nets,0.7123124597333081,0.28768754026669185,Nets
4_13,Raptors,Magic,0.7051337241609802,0.2948662758390198,Magic
4_13,Warriors,Clippers,0.7503147973163686,0.24968520268363137,Warriors
4_13,Nuggets,Spurs,0.6627265018348201,0.33727349816517993,Spurs
4_14,Celtics,Pacers,0.7011132066163448,0.2988867933836552,Celtics
4_14,Trail Blazers,Thunder,0.7412029948842975,0.25879700511570247,Trail Blazers
4_14,Bucks,Pistons,0.823974073283268,0.176025926716732,Bucks
4_14,Rockets,Jazz,0.7328009259080974,0.2671990740919026,Rockets
4_15,76ers,Nets,0.6734818245717793,0.3265181754282207,76ers
4_15,Warriors,Clippers,0.7637471779984186,0.23625282200158138,Clippers
4_16,Raptors,Magic,0.6832135843446223,0.3167864156553777,Raptors
4_16,Nuggets,Spurs,0.6357473949680646,0.36425260503193535,Nuggets
4_16,Trail Blazers,Thunder,0.748158769592095,0.25184123040790496,Trail Blazers
4_17,Celtics,Pacers,0.7143198158567913,0.2856801841432087,Celtics
4_17,Bucks,Pistons,0.8355104276926225,0.16448957230737749,Bucks
4_17,Rockets,Jazz,0.7563089539727533,0.24369104602724667,Rockets
4_18,Nets,76ers,0.5763247446850844,0.42367525531491557,76ers
4_18,Spurs,Nuggets,0.6268119522269053,0.37318804777309467,Spurs
4_18,Clippers,Warriors,0.5276835313404336,0.47231646865956645,Warriors
4_19,Magic,Raptors,0.5602357275553754,0.43976427244462457,Raptors
4_19,Pacers,Celtics,0.5453396259182434,0.45466037408175664,Celtics
4_19,Thunder,Trail Blazers,0.49499352437535227,0.5050064756246477,Thunder
4_20,Nets,76ers,0.5281719013636166,0.4718280986363834,76ers
4_20,Spurs,Nuggets,0.6460550591828558,0.3539449408171442,Nuggets
4_20,Pistons,Bucks,0.37138828482711883,0.6286117151728812,Bucks
4_20,Jazz,Rockets,0.4848372130034666,0.5151627869965334,Rockets
4_21,Pacers,Celtics,0.516217777584124,0.483782222415876,Celtics
4_21,Clippers,Warriors,0.465263986410466,0.534736013589534,Warriors
4_21,Magic,Raptors,0.5369764507410559,0.46302354925894407,Raptors
4_21,Thunder,Trail Blazers,0.5288826470695926,0.47111735293040735,Trail Blazers
4_22,Pistons,Bucks,0.34563215218537413,0.6543678478146259,Bucks
4_22,Jazz,Rockets,0.46939819934841376,0.5306018006515862,Jazz
4_23,Raptors,Magic,0.772796594052918,0.227203405947082,Raptors
4_23,76ers,Nets,0.7533621462647816,0.2466378537352184,76ers
4_23,Nuggets,Spurs,0.680993151402724,0.319006848597276,Nuggets
4_23,Trail Blazers,Thunder,0.7662551102816668,0.23374488971833318,Trail Blazers
4_24,Rockets,Jazz,0.7500942636348396,0.24990573636516045,Rockets
4_24,Warriors,Clippers,0.7999341423106991,0.20006585768930085,Clippers
4_25,Spurs,Nuggets,0.572423273498867,0.427576726501133,Spurs
4_26,Clippers,Warriors,0.4931344298149339,0.5068655701850662,Warriors
4_27,Raptors,76ers,0.7387336219065738,0.26126637809342623,Raptors
4_27,Nuggets,Spurs,0.672817870683209,0.327182129316791,Nuggets
4_28,Bucks,Celtics,0.745690687825922,0.25430931217407804,Celtics
4_28,Warriors,Rockets,0.5462663019558506,0.4537336980441494,Warriors
4_29,Raptors,76ers,0.7509722828013078,0.2490277171986922,76ers
4_29,Nuggets,Trail Blazers,0.5363560098677989,0.46364399013220114,Nuggets
